TimesH,Frame,NoMissing,111,111,122,122,142,142,173,173,176,176,179,179,181,181,184,184,185,185,186,186,187,187,195,195,208,208,210,210,219,219,221,221,222,222,225,225,228,228,229,229,230,230,238,238,248,248,249,249,251,251,254,254,256,256,263,263,266,266,271,271,273,273,280,280,285,285,288,288,290,290,296,296,305,305,455,455
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
32.5,130.0,,96.005,124.064,167.017,115.8,146.955,144.781,133.32299999999998,159.365,147.74,161.50799999999998,237.025,163.11,308.285,164.04,130.894,150.203,124.303,148.71,207.321,153.054,228.215,151.55,247.138,156.858,126.694,174.84799999999998,80.277,177.209,265.127,165.648,224.442,169.91299999999998,94.10700000000001,169.505,209.763,169.11900000000003,245.93,169.546,121.899,185.378,285.009,183.524,55.781000000000006,187.692,304.82,175.695,263.532,177.752,51.016000000000005,179.947,70.908,180.65900000000002,293.853,181.046,256.373,195.304,236.96599999999998,196.132,120.84299999999999,199.09900000000002,257.94,201.572,228.743,190.58,138.343,193.104,110.07,193.755,279.10900000000004,192.145,74.146,209.77599999999998,290.88,198.608,255.416,148.174
32.75,131.0,,96.073,124.09200000000001,167.019,115.82,146.984,144.77100000000002,133.284,159.328,147.764,161.519,236.986,163.054,308.39799999999997,163.951,130.884,150.266,124.333,148.644,207.27599999999998,153.041,228.24400000000003,151.506,247.174,156.84,126.656,174.873,80.179,177.202,265.07,165.648,224.44799999999998,169.90099999999998,94.109,169.49400000000003,209.734,169.108,245.937,169.479,121.891,185.377,285.027,183.512,55.903,187.75900000000001,304.782,175.65900000000002,263.573,177.676,51.015,179.90200000000002,70.87,180.636,293.868,181.035,256.335,195.322,237.0,196.077,120.665,199.162,258.209,201.44799999999998,228.726,190.55,138.35299999999998,193.09400000000002,110.03,193.808,279.111,192.135,74.123,209.79,290.866,198.555,255.453,148.168
33.0,132.0,,96.109,124.124,167.077,115.816,147.0,144.776,133.255,159.221,147.75,161.54,236.856,162.931,308.302,163.968,130.85399999999998,150.27700000000002,124.35799999999999,148.623,207.30599999999998,152.946,228.166,151.55200000000002,247.19099999999997,156.843,126.694,174.88099999999997,80.148,177.18599999999998,265.101,165.636,224.44400000000002,169.90900000000002,94.095,169.488,209.765,169.097,245.97799999999998,169.447,121.853,185.378,285.05400000000003,183.516,55.963,187.77599999999998,304.782,175.65200000000002,263.515,177.705,50.94,179.88299999999998,70.796,180.543,293.862,181.03,256.283,195.343,236.99099999999999,196.077,120.773,199.08599999999998,258.262,201.415,228.75599999999997,190.548,138.315,193.08900000000003,110.046,193.793,279.121,192.136,74.122,209.787,290.779,198.544,255.447,148.187
33.25,133.0,,96.09899999999999,124.146,167.09400000000002,115.874,147.019,144.762,133.205,159.27100000000002,147.779,161.55,236.761,162.855,308.256,164.075,130.856,150.347,124.292,148.697,207.142,152.966,228.135,151.556,247.25799999999998,156.845,126.704,174.87099999999998,80.143,177.199,265.059,165.628,224.429,169.87900000000002,94.09299999999999,169.503,209.78099999999998,169.083,245.99599999999998,169.44400000000002,121.884,185.33900000000003,285.092,183.50799999999998,55.953,187.771,304.82,175.666,263.437,177.68400000000003,50.952,179.845,70.847,180.543,293.728,181.095,256.268,195.35,236.983,196.13400000000001,120.82600000000001,199.078,258.279,201.396,228.798,190.517,138.328,193.1,110.072,193.757,279.122,192.146,74.048,209.813,290.83,198.521,255.31099999999998,148.312
33.5,134.0,,96.074,124.095,167.032,115.791,147.039,144.756,133.19299999999998,159.343,147.746,161.539,236.78799999999998,162.886,308.233,163.951,130.862,150.422,124.375,148.525,207.08700000000002,152.945,228.139,151.56,247.22,156.876,126.693,174.863,80.03,177.18200000000002,265.155,165.62,224.435,169.88099999999997,94.096,169.497,209.856,169.042,245.953,169.407,121.851,185.312,285.093,183.50599999999997,55.958,187.81799999999998,304.851,175.672,263.35900000000004,177.68,51.01,179.90400000000002,70.829,180.581,293.746,181.10299999999998,256.244,195.375,237.024,196.078,120.86200000000001,198.981,258.272,201.405,228.75599999999997,190.50599999999997,138.343,193.11700000000002,110.045,193.78400000000002,279.127,192.13299999999998,74.032,209.908,290.741,198.543,255.201,148.30100000000002
33.75,135.0,,96.027,124.061,167.088,115.811,147.023,144.739,133.181,159.24200000000002,147.766,161.54399999999998,236.701,162.798,308.353,163.92,130.683,150.83700000000002,124.417,148.502,207.12900000000002,152.879,228.187,151.592,247.225,156.869,126.59,174.894,80.058,177.236,265.195,165.57,224.43200000000002,169.86599999999999,94.09299999999999,169.505,209.885,169.033,246.01,169.37400000000002,121.84100000000001,185.324,285.112,183.513,55.976000000000006,187.80700000000002,304.862,175.674,263.347,177.68400000000003,50.925,179.96599999999998,70.834,180.517,293.76099999999997,181.084,256.224,195.378,237.003,196.058,120.87,198.968,257.993,201.53599999999997,228.722,190.49200000000002,138.362,193.12,110.023,193.771,279.135,192.127,73.964,209.935,290.81,198.588,255.25400000000002,148.362
34.0,136.0,,96.075,124.09299999999999,167.15,115.815,147.014,144.72899999999998,133.145,159.17700000000002,147.806,161.526,236.774,162.856,308.543,163.92700000000002,130.672,150.466,124.41799999999999,148.48,207.12400000000002,152.901,228.171,151.546,247.248,156.86,126.49700000000001,174.908,80.021,177.231,265.173,165.55200000000002,224.424,169.854,94.09899999999999,169.49900000000002,209.938,169.05,245.998,169.37599999999998,121.848,185.297,285.085,183.5,56.063,187.842,304.909,175.66400000000002,263.343,177.609,50.99100000000001,179.93,70.969,180.59,293.781,181.08700000000002,256.27299999999997,195.377,237.02599999999998,196.074,120.961,198.935,258.004,201.532,228.766,190.511,138.431,193.092,110.00200000000001,193.732,279.15,192.12599999999998,74.168,209.912,290.803,198.583,255.28,148.284
34.25,137.0,,96.118,124.098,167.08700000000002,115.837,147.026,144.738,133.167,159.1,147.735,161.532,236.796,162.861,308.655,163.937,130.643,150.384,124.34200000000001,148.499,207.218,152.884,228.16400000000002,151.55,247.232,156.859,126.584,174.858,79.947,177.213,265.587,165.424,224.415,169.925,94.081,169.485,209.96099999999998,169.01,245.951,169.32299999999998,121.823,185.275,285.117,183.52200000000002,55.953,187.78599999999997,304.906,175.685,263.35400000000004,177.59099999999998,50.928999999999995,179.929,70.952,180.623,293.816,181.084,256.244,195.34900000000002,237.019,196.062,120.985,198.95,258.217,201.42700000000002,228.747,190.495,138.429,193.09400000000002,109.988,193.668,279.145,192.11700000000002,74.1,209.933,290.77,198.62099999999998,255.265,148.246
34.5,138.0,,96.06,124.042,167.049,115.834,147.03799999999998,144.767,133.132,159.137,147.692,161.555,236.83900000000003,162.885,308.469,164.05,130.684,150.406,124.329,148.464,207.32,152.828,228.19,151.512,247.22799999999998,156.83700000000002,126.57600000000001,174.84799999999998,79.983,177.201,265.37,165.43200000000002,224.419,169.93,94.089,169.486,209.956,168.98,245.875,169.32,121.801,185.30200000000002,285.116,183.48,55.953,187.761,304.943,175.692,263.426,177.59599999999998,50.933,179.928,70.803,180.53599999999997,293.846,181.072,256.26599999999996,195.375,236.96200000000002,196.05,120.98,198.94799999999998,258.035,201.523,228.82299999999998,190.515,138.41299999999998,193.111,110.00299999999999,193.583,279.13599999999997,192.111,74.191,210.002,290.824,198.53900000000002,255.204,148.336
34.75,139.0,,96.04299999999999,124.04799999999999,166.998,115.80799999999999,147.071,144.748,133.095,159.17700000000002,147.689,161.572,236.955,162.946,308.508,163.955,130.621,150.686,124.273,148.477,207.267,152.852,228.24,151.498,247.273,156.843,126.49799999999999,174.873,79.98100000000001,177.197,265.276,165.39700000000002,224.39,169.91099999999997,94.09299999999999,169.47400000000002,209.903,168.97099999999998,245.875,169.274,121.814,185.27200000000002,285.079,183.43200000000002,56.018,187.763,304.959,175.65599999999998,263.289,177.615,50.896,179.915,70.85600000000001,180.549,293.865,181.05700000000002,256.23,195.362,236.97799999999998,196.083,121.05,198.858,258.065,201.52700000000002,228.84599999999998,190.507,138.476,193.15599999999998,109.934,193.551,279.14099999999996,192.109,74.28699999999999,209.95,290.832,198.574,255.135,148.32
35.0,140.0,,96.053,124.079,166.998,115.8,147.096,144.77200000000002,133.13299999999998,159.167,147.673,161.577,236.87599999999998,162.898,308.54,163.937,130.709,150.463,124.195,148.618,207.343,152.851,228.21099999999998,151.484,247.248,156.808,126.46600000000001,174.87599999999998,79.956,177.217,265.52299999999997,165.264,224.41,169.917,94.095,169.477,209.953,168.96400000000003,245.812,169.234,121.816,185.28,285.097,183.421,55.972,187.771,304.962,175.637,263.335,177.62400000000002,50.967,179.90400000000002,70.902,180.622,293.869,181.044,256.24,195.37099999999998,237.02700000000002,196.058,121.105,198.895,258.057,201.52700000000002,228.824,190.525,138.434,193.138,109.927,193.49099999999999,279.15,192.105,74.329,210.05599999999998,290.86,198.597,255.26,148.357
35.25,141.0,,95.999,124.031,166.99400000000003,115.82600000000001,147.09,144.77,133.02200000000002,159.202,147.642,161.572,236.80599999999998,162.84,308.422,163.893,130.577,150.716,124.214,148.724,207.35,152.965,228.222,151.497,247.268,156.779,126.47200000000001,174.916,79.955,177.188,265.703,165.11,224.373,169.90099999999998,94.10600000000001,169.472,209.94400000000002,168.946,245.753,169.263,121.823,185.27599999999998,285.094,183.408,55.983999999999995,187.782,304.97900000000004,175.61900000000003,263.356,177.648,51.006,179.905,70.892,180.549,293.86,181.049,256.223,195.382,237.023,196.011,121.023,198.93099999999998,258.322,201.44,228.783,190.53,138.414,193.13299999999998,109.948,193.5,279.158,192.097,74.2,210.035,290.80400000000003,198.593,255.33599999999998,148.319
35.5,142.0,,96.06,124.04799999999999,167.083,115.78200000000001,147.092,144.77700000000002,132.99,159.109,147.638,161.535,236.74,162.805,308.33099999999996,163.89700000000002,130.597,150.459,124.306,148.628,207.425,152.969,228.263,151.482,247.313,156.743,126.569,174.856,79.944,177.15099999999998,265.829,165.11700000000002,224.377,169.90599999999998,94.101,169.47799999999998,209.90599999999998,168.94400000000002,245.821,169.27900000000002,121.84100000000001,185.265,285.144,183.407,56.101000000000006,187.83599999999998,304.985,175.63400000000001,263.382,177.59400000000002,51.022,179.96900000000002,70.891,180.56599999999997,293.869,181.03900000000002,256.225,195.391,237.065,196.051,120.993,198.981,258.04,201.533,228.81599999999997,190.541,138.457,193.16099999999997,109.94,193.426,279.168,192.106,74.219,209.94400000000002,290.796,198.608,255.017,148.584
35.75,143.0,,96.084,124.094,167.075,115.792,147.108,144.785,132.975,159.088,147.614,161.52,236.708,162.763,308.468,163.84799999999998,130.495,150.766,124.412,148.39,207.298,153.026,228.26,151.48,247.31900000000002,156.705,126.713,174.81900000000002,79.98,177.15900000000002,265.725,165.15099999999998,224.387,169.88,94.101,169.446,209.94400000000002,168.949,245.8,169.235,121.82600000000001,185.24,285.147,183.419,56.18899999999999,187.865,305.01099999999997,175.623,263.323,177.65,50.912,180.012,70.97399999999999,180.579,293.855,181.025,256.214,195.393,237.03099999999998,196.047,120.96700000000001,198.965,257.981,201.593,228.797,190.525,138.47,193.168,109.964,193.52599999999998,279.165,192.113,74.148,210.09900000000002,290.738,198.615,254.91400000000002,148.63299999999998
36.0,144.0,,96.09100000000001,124.09100000000001,167.012,115.801,147.10299999999998,144.762,132.998,159.039,147.58100000000002,161.554,236.52599999999998,162.626,308.46,163.84900000000002,130.509,150.754,124.449,148.44799999999998,207.352,153.079,228.262,151.501,247.34099999999998,156.694,126.788,174.77900000000002,80.03399999999999,177.13299999999998,265.867,165.166,224.35299999999998,169.886,94.085,169.44299999999998,209.882,168.955,245.82,169.21,121.816,185.24200000000002,285.198,183.41099999999997,56.17,187.875,305.056,175.59400000000002,263.223,177.604,50.806999999999995,180.06599999999997,70.979,180.662,293.882,181.033,256.22700000000003,195.38,236.953,196.014,121.007,198.87400000000002,257.905,201.618,228.827,190.51,138.459,193.171,109.92200000000001,193.56,279.172,192.108,74.074,210.03900000000002,290.774,198.61700000000002,255.175,148.418
36.25,145.0,,96.08,124.07700000000001,167.032,115.715,147.085,144.757,133.012,159.056,147.609,161.533,236.467,162.597,308.33799999999997,163.78799999999998,130.398,151.079,124.6,148.542,207.333,153.043,228.229,151.51,247.34799999999998,156.68,126.807,174.77700000000002,80.01100000000001,177.12,265.58,165.24200000000002,224.37599999999998,169.832,94.085,169.45,209.885,168.949,245.831,169.176,121.809,185.235,285.241,183.442,56.104,187.86700000000002,305.068,175.622,263.177,177.62900000000002,50.85,180.018,70.98100000000001,180.628,293.914,181.02900000000002,256.189,195.40400000000002,236.957,196.108,121.031,198.81599999999997,257.887,201.6,228.762,190.507,138.441,193.162,109.917,193.62,279.178,192.11,74.122,210.021,290.768,198.572,255.169,148.45
36.5,146.0,,96.13,124.09299999999999,167.125,115.63,147.092,144.753,132.954,159.056,147.575,161.575,236.06400000000002,162.265,308.315,163.754,130.438,151.168,124.757,148.499,207.33700000000002,152.899,228.203,151.5,247.36,156.625,126.774,174.77599999999998,80.02199999999999,177.109,265.467,165.29,224.333,169.81900000000002,94.09299999999999,169.447,209.923,168.993,245.794,169.213,121.83,185.19099999999997,285.173,183.43599999999998,56.049,187.84599999999998,305.07099999999997,175.608,263.164,177.632,50.891000000000005,179.963,70.905,180.666,293.848,181.02,256.186,195.39700000000002,236.952,196.114,121.04700000000001,198.783,257.915,201.62,228.827,190.5,138.464,193.155,109.88799999999999,193.572,279.204,192.093,74.12899999999999,210.05200000000002,290.64599999999996,198.546,255.21400000000003,148.329
36.75,147.0,,96.126,124.027,167.012,115.573,147.088,144.755,132.904,159.128,147.57,161.545,236.03900000000002,162.251,308.214,163.756,130.44,151.158,124.76299999999999,148.523,207.327,152.762,228.21900000000002,151.57299999999998,247.36599999999999,156.602,126.87799999999999,174.761,79.98,177.113,265.505,165.299,224.361,169.796,94.085,169.454,209.958,168.99599999999998,245.69299999999998,169.165,121.836,185.176,285.144,183.43400000000003,55.972,187.81,305.084,175.544,263.171,177.62599999999998,50.855,179.955,70.914,180.666,293.855,180.998,256.195,195.41400000000002,236.89700000000002,196.11700000000002,121.053,198.833,257.887,201.612,228.86900000000003,190.486,138.499,193.13299999999998,109.911,193.57,279.22700000000003,192.09599999999998,74.041,209.963,290.73,198.484,255.122,148.332
37.0,148.0,,96.09299999999999,124.01299999999999,166.983,115.59899999999999,147.088,144.74200000000002,132.886,159.19899999999998,147.64,161.504,236.518,162.593,308.189,163.815,130.41,151.211,124.603,148.415,207.458,152.596,228.21099999999998,151.541,247.373,156.583,126.78200000000001,174.79,79.985,177.1,265.57099999999997,165.278,224.315,169.81,94.085,169.456,210.007,169.03,245.72,169.201,121.80799999999999,185.175,285.184,183.49,55.836999999999996,187.84900000000002,305.098,175.52700000000002,263.267,177.585,50.912,179.958,70.939,180.675,293.866,180.983,256.159,195.421,236.885,196.085,121.081,198.80900000000003,257.97700000000003,201.59099999999998,228.84900000000002,190.497,138.53,193.112,109.92200000000001,193.495,279.243,192.09,74.035,209.882,290.765,198.465,255.13299999999998,148.346
37.25,149.0,,96.11399999999999,123.977,167.00799999999998,115.64,147.06799999999998,144.739,132.88299999999998,159.231,147.566,161.506,236.563,162.613,308.249,163.804,130.377,151.128,124.656,148.47299999999998,207.51,152.623,228.21400000000003,151.549,247.36900000000003,156.571,126.79299999999999,174.795,79.97800000000001,177.093,265.548,165.22099999999998,224.324,169.804,94.087,169.47,209.99400000000003,169.023,245.84099999999998,169.24099999999999,121.804,185.153,285.168,183.449,55.963,187.86,305.094,175.507,263.276,177.59,51.035,179.96400000000003,70.954,180.65599999999998,293.82,180.987,256.124,195.458,236.918,196.053,121.084,198.75400000000002,257.93,201.648,228.892,190.497,138.526,193.12400000000002,109.94200000000001,193.43400000000003,279.26,192.06900000000002,73.89399999999999,209.947,290.807,198.524,255.12900000000002,148.269
37.5,150.0,,96.137,123.965,166.97400000000002,115.596,147.058,144.754,132.80100000000002,159.25799999999998,147.562,161.475,236.551,162.609,308.2,163.79399999999998,130.286,151.07299999999998,124.787,148.695,207.42700000000002,152.616,228.226,151.52700000000002,247.33900000000003,156.562,126.82799999999999,174.804,79.933,177.083,265.437,165.31,224.35299999999998,169.81799999999998,94.094,169.487,209.986,169.02,245.854,169.207,121.785,185.137,285.164,183.456,55.955,187.873,305.092,175.511,263.32,177.59900000000002,50.857,179.923,70.943,180.544,293.837,180.99099999999999,256.142,195.42700000000002,236.90400000000002,196.08700000000002,121.042,198.782,257.906,201.657,228.921,190.479,138.534,193.165,109.92399999999999,193.285,279.26599999999996,192.074,74.097,209.953,290.85200000000003,198.47299999999998,255.235,148.282
