TimesH,Frame,NoMissing,7,7,13,13,15,15,17,17,24,24,27,27,50,50,65,65,66,66,67,67,69,69,70,70,74,74,75,75,76,76,79,79,81,81,82,82,88,88,89,89,91,91,93,93,94,94,95,95,99,99,103,103,104,104,105,105,107,107,111,111,113,113,115,115,116,116,117,117,118,118,119,119,126,126,136,136,141,141,142,142,143,143,146,146,148,148,150,150,152,152,153,153,158,158,160,160,165,165,166,166,168,168,169,169,177,177,181,181,183,183,184,184,185,185,186,186,188,188,189,189,192,192,193,193,196,196,197,197,200,200,204,204,205,205,209,209,210,210,214,214,249,249,250,250,262,262,266,266,269,269,270,270,271,271,272,272,489,489,830,830,959,959,1087,1087,1118,1118,1123,1123,1157,1157,1175,1175
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
407.5,1630.0,,111.198,56.923,211.37400000000002,60.673,180.963,70.98,195.78400000000002,71.57300000000001,200.928,65.361,167.33900000000003,65.763,221.822,53.98,257.518,103.89200000000001,177.497,96.54899999999999,191.37900000000002,100.419,112.134,99.427,61.49100000000001,100.766,102.383,102.035,181.80599999999998,104.57,244.981,103.512,77.025,95.905,90.57600000000001,97.931,200.794,95.199,103.531,114.03299999999999,86.464,114.649,168.542,100.493,75.631,106.175,107.44,106.016,124.529,99.97,182.41400000000002,79.061,70.925,85.79799999999999,80.753,86.946,102.096,87.12799999999999,103.275,76.813,114.624,75.976,195.53,79.192,92.59700000000001,80.15899999999999,184.373,89.986,213.75,91.64,55.718999999999994,93.012,131.881,86.7,193.48,88.315,229.609,132.35399999999998,281.22,134.259,105.389,131.69299999999998,72.687,135.868,268.529,136.063,31.484,138.24,84.671,130.514,224.84400000000002,127.915,249.602,131.503,113.949,145.278,220.05200000000002,146.69,253.813,149.989,210.578,147.493,266.289,149.433,36.393,152.05200000000002,256.259,137.925,266.635,141.773,100.00299999999999,142.25799999999998,276.635,140.941,54.567,145.912,74.878,144.30100000000002,214.55700000000002,117.316,228.514,117.53399999999999,48.556000000000004,121.04899999999999,74.579,119.02,198.27700000000002,115.507,91.906,117.82799999999999,114.83200000000001,124.90299999999999,95.846,126.287,188.831,127.186,161.514,115.49700000000001,204.15900000000002,121.524,102.06700000000001,122.539,46.592,170.359,24.0,171.13,23.386999999999997,153.111,85.287,154.275,75.884,158.08,34.929,162.181,64.52199999999999,160.915,22.767,163.66299999999998,121.553,63.04600000000001,167.84400000000002,110.889,162.283,73.205,156.276,71.467,183.774,98.734,234.352,125.988,53.934,170.687,124.79799999999999,76.416
407.75,1631.0,,111.219,56.935,211.357,60.751000000000005,180.953,70.952,195.797,71.555,200.956,65.359,167.387,65.73100000000001,221.84099999999998,53.96,257.42900000000003,103.936,177.503,96.55799999999999,191.38099999999997,100.45200000000001,112.13,99.412,61.573,100.757,102.37899999999999,102.044,181.774,104.624,245.037,103.494,77.044,95.905,90.71600000000001,97.891,200.791,95.227,103.53399999999999,114.029,86.37899999999999,114.619,168.53900000000002,100.444,75.657,106.084,107.434,106.01,124.45,100.037,182.382,79.082,70.945,85.80799999999999,80.79899999999999,86.93,102.13600000000001,87.137,103.32700000000001,76.949,114.586,75.94800000000001,195.516,79.17,92.61,80.183,184.34900000000002,89.99700000000001,213.771,91.59700000000001,55.732,93.005,131.847,86.686,193.47299999999998,88.31299999999999,229.54,132.438,281.16900000000004,134.172,105.384,131.683,72.695,135.884,268.527,136.061,31.548000000000002,138.327,84.645,130.502,224.99099999999999,127.885,249.247,131.407,113.98100000000001,145.311,220.092,146.747,253.81599999999997,149.982,210.56,147.50799999999998,266.33299999999997,149.43200000000002,36.400999999999996,152.05200000000002,256.066,137.811,266.697,141.713,100.044,142.244,276.763,141.111,54.563,145.879,74.87899999999999,144.315,214.572,117.191,228.512,117.58200000000001,48.563,121.06,74.506,118.978,198.275,115.50200000000001,91.945,117.833,114.848,124.92200000000001,95.76799999999999,126.35600000000001,188.842,127.186,161.513,115.447,204.174,121.501,102.052,122.52600000000001,46.538999999999994,170.41400000000002,23.991,171.13099999999997,23.482,152.998,85.229,154.278,75.813,158.004,34.937,162.19899999999998,64.53699999999999,160.97299999999998,22.771,163.662,121.53200000000001,63.128,167.865,110.883,162.249,73.238,156.219,71.289,183.74900000000002,98.742,234.524,125.986,53.92100000000001,170.80599999999998,124.81299999999999,76.38
408.0,1632.0,,111.20700000000001,56.922,211.28,60.676,180.965,70.92399999999999,195.808,71.617,200.96400000000003,65.36399999999999,167.333,65.72399999999999,221.84,53.949,257.235,104.00299999999999,177.53,96.505,191.386,100.47200000000001,112.126,99.40899999999999,61.532,100.807,102.39200000000001,102.074,181.75599999999997,104.62200000000001,244.984,103.537,77.04899999999999,95.899,90.70700000000001,97.88600000000001,200.829,95.156,103.529,114.02600000000001,86.346,114.602,168.535,100.38799999999999,75.507,106.131,107.431,105.999,124.47200000000001,99.959,182.428,79.062,70.962,85.823,80.76100000000001,86.92399999999999,102.169,87.179,103.38,76.953,114.682,75.926,195.50900000000001,79.163,92.334,80.32,184.35,89.99600000000001,213.803,91.596,55.732,93.00399999999999,131.847,86.661,193.525,88.27,229.637,132.347,281.204,134.154,105.426,131.653,72.709,135.886,268.556,136.067,31.518,138.286,84.615,130.487,225.25599999999997,127.76799999999999,249.31400000000002,131.408,113.932,145.317,220.105,146.72299999999998,253.78400000000002,149.99200000000002,210.56900000000002,147.476,266.33,149.404,36.408,152.066,256.10200000000003,137.75,266.698,141.721,100.083,142.241,276.46,141.107,54.578,145.936,74.87,144.299,214.523,117.29899999999999,228.50799999999998,117.625,48.549,121.08200000000001,74.454,119.074,198.285,115.48299999999999,91.90799999999999,117.80799999999999,114.853,124.852,95.73700000000001,126.375,188.865,127.15799999999999,161.516,115.53299999999999,204.176,121.492,102.068,122.527,46.43,170.507,23.995,171.128,23.476,153.024,85.141,154.349,75.813,157.983,34.946999999999996,162.249,64.548,160.955,22.776,163.671,121.51100000000001,63.118,167.93900000000002,110.944,162.26,73.173,156.141,71.347,183.78400000000002,98.73700000000001,234.389,125.95100000000001,53.948,170.825,124.881,76.404
408.25,1633.0,,111.21600000000001,56.946999999999996,211.239,60.736000000000004,180.96599999999998,70.91199999999999,195.81900000000002,71.63600000000001,200.94299999999998,65.327,167.34400000000002,65.695,221.84,53.972,257.289,103.97200000000001,177.479,96.36,191.377,100.447,112.124,99.39399999999999,61.506,100.807,102.411,102.09,181.794,104.617,244.965,103.55799999999999,77.057,95.90100000000001,90.63600000000001,97.854,200.815,95.14200000000001,103.529,114.021,86.385,114.60600000000001,168.541,100.306,75.545,106.081,107.42399999999999,105.99799999999999,124.493,99.82799999999999,182.455,78.993,70.952,85.835,80.768,86.925,102.14299999999999,87.10799999999999,103.274,76.988,114.544,75.94,195.49599999999998,79.141,92.787,80.22399999999999,184.34099999999998,89.986,213.72,91.62299999999999,55.742,93.02,131.821,86.68299999999999,193.54,88.24,229.56099999999998,132.382,281.249,134.205,105.43799999999999,131.55700000000002,72.745,135.909,268.53,136.07,31.48,138.262,84.64200000000001,130.493,225.28099999999998,127.76100000000001,249.544,131.53,113.88799999999999,145.30200000000002,220.107,146.694,253.798,150.00799999999998,210.56799999999998,147.471,266.308,149.424,36.431999999999995,152.06799999999998,256.242,137.81799999999998,266.68,141.731,100.083,142.247,276.39,140.99200000000002,54.583,145.901,74.861,144.285,214.58,117.111,228.528,117.62799999999999,48.526,121.039,74.585,119.087,198.278,115.461,91.96,117.81200000000001,114.854,124.82700000000001,95.758,126.40299999999999,188.84400000000002,127.15299999999999,161.511,115.527,204.188,121.46799999999999,102.06299999999999,122.53,46.418,170.467,23.988000000000003,171.11900000000003,23.493000000000002,152.94,85.179,154.35299999999998,75.764,157.947,34.882,162.213,64.557,160.904,22.779,163.672,121.537,63.081,167.898,110.855,162.215,73.124,156.066,71.372,183.81599999999997,98.689,234.43900000000002,126.08200000000001,53.831,170.847,124.79700000000001,76.36399999999999
408.5,1634.0,,111.23200000000001,56.913999999999994,211.30900000000003,60.744,180.96200000000002,70.881,195.827,71.577,200.96,65.321,167.375,65.675,221.861,53.961999999999996,257.316,104.096,177.481,96.376,191.40099999999998,100.445,112.12299999999999,99.37100000000001,61.45399999999999,100.88,102.40899999999999,102.12299999999999,181.762,104.67200000000001,244.99900000000002,103.531,77.045,95.91,90.68700000000001,97.911,200.799,95.204,103.545,114.03200000000001,86.42200000000001,114.59100000000001,168.558,100.21799999999999,75.569,106.13799999999999,107.417,106.00200000000001,124.444,99.854,182.433,78.992,70.96300000000001,85.839,80.748,86.93,102.17200000000001,87.075,103.197,76.975,114.479,76.017,195.476,79.128,92.884,80.265,184.364,89.973,213.75,91.59299999999999,55.733000000000004,93.024,131.839,86.679,193.553,88.277,229.685,132.249,281.20799999999997,134.186,105.47,131.567,72.793,135.898,268.548,136.085,31.479,138.217,84.618,130.483,225.16400000000002,127.714,249.505,131.601,113.87700000000001,145.279,220.088,146.627,253.787,149.994,210.55200000000002,147.457,266.307,149.44299999999998,36.454,152.08700000000002,256.322,137.745,266.688,141.72299999999998,100.104,142.22299999999998,276.495,140.879,54.566,145.92,74.859,144.274,214.575,117.301,228.55700000000002,117.66,48.533,121.073,74.613,119.145,198.266,115.428,91.88799999999999,117.77600000000001,114.84200000000001,124.805,95.734,126.41,188.824,127.164,161.536,115.49,204.185,121.444,102.075,122.52,46.532,170.40400000000002,23.951999999999998,171.11,23.491,152.858,85.152,154.269,75.847,158.019,34.906,162.204,64.575,160.85,22.795,163.686,121.51899999999999,63.13,167.903,110.84899999999999,162.221,73.135,156.041,71.464,183.82,98.704,234.5,126.03299999999999,53.798,170.707,124.852,76.324
408.75,1635.0,,111.294,56.9,211.293,60.851000000000006,180.942,70.848,195.826,71.531,200.96400000000003,65.309,167.40099999999998,65.675,221.87,53.952,257.397,104.09,177.495,96.35799999999999,191.41,100.434,112.11399999999999,99.35,61.403999999999996,100.825,102.428,102.117,181.71400000000003,104.685,245.09799999999998,103.50200000000001,77.04899999999999,95.927,90.823,97.887,200.803,95.219,103.545,114.035,86.346,114.574,168.546,100.20200000000001,75.499,106.185,107.414,105.977,124.42200000000001,99.84100000000001,182.456,78.949,70.972,85.855,80.719,86.94,102.249,87.126,103.185,76.999,114.484,76.012,195.476,79.143,93.035,80.339,184.36700000000002,89.965,213.733,91.554,55.721000000000004,93.03299999999999,131.84799999999998,86.686,193.484,88.325,229.62099999999998,132.224,281.171,134.134,105.488,131.526,72.774,135.887,268.53700000000003,136.05700000000002,31.443,138.153,84.624,130.504,225.46099999999998,127.76899999999999,249.46200000000002,131.596,113.85600000000001,145.282,220.123,146.643,253.78400000000002,150.0,210.572,147.447,266.302,149.386,36.455999999999996,152.116,256.29200000000003,137.774,266.756,141.70600000000002,100.12299999999999,142.221,276.49,141.01,54.57,145.917,74.85600000000001,144.284,214.56,117.40799999999999,228.567,117.661,48.545,121.08200000000001,74.709,119.141,198.266,115.37100000000001,91.85600000000001,117.77,114.837,124.751,95.74799999999999,126.345,188.833,127.16,161.545,115.48,204.165,121.446,102.07600000000001,122.52,46.461000000000006,170.47400000000002,23.956999999999997,171.111,23.505,152.813,85.133,154.238,75.795,157.961,34.923,162.185,64.525,160.852,22.796,163.686,121.51100000000001,63.071999999999996,167.93599999999998,110.84899999999999,162.284,73.127,156.047,71.317,183.845,98.679,234.513,125.926,53.91,170.683,124.846,76.309
409.0,1636.0,,111.33200000000001,56.873000000000005,211.196,60.798,180.93200000000002,70.82,195.83,71.457,200.96400000000003,65.303,167.423,65.666,221.854,53.964,257.32599999999996,103.87100000000001,177.50799999999998,96.31700000000001,191.408,100.434,112.1,99.32799999999999,61.472,100.715,102.411,102.11399999999999,181.713,104.671,245.053,103.506,77.046,95.914,90.77,97.824,200.799,95.185,103.551,114.03200000000001,86.366,114.554,168.52700000000002,100.132,75.673,106.291,107.40899999999999,105.98100000000001,124.40799999999999,99.789,182.387,78.96,70.965,85.86,80.725,86.92200000000001,102.35600000000001,87.256,103.124,77.063,114.475,75.98,195.476,79.108,92.985,80.438,184.364,89.946,213.704,91.537,55.733999999999995,93.039,131.841,86.68,193.562,88.335,229.54,132.276,281.238,134.10399999999998,105.499,131.518,72.801,135.877,268.529,136.039,31.463,138.135,84.617,130.491,225.574,127.8,249.52599999999998,131.62,113.809,145.244,220.093,146.696,253.773,150.003,210.585,147.429,266.296,149.393,36.454,152.082,256.268,137.737,266.77099999999996,141.685,100.176,142.219,276.435,140.915,54.583,145.96,74.837,144.276,214.618,117.431,228.565,117.67399999999999,48.559,121.09299999999999,74.681,119.085,198.24900000000002,115.34,91.87799999999999,117.777,114.825,124.73,95.79899999999999,126.339,188.84,127.17299999999999,161.572,115.48100000000001,204.17,121.421,102.07700000000001,122.509,46.537,170.493,23.93,171.123,23.480999999999998,152.78,85.15100000000001,154.204,75.742,157.90200000000002,34.855,162.16899999999998,64.48899999999999,160.904,22.81,163.69,121.506,63.034,167.975,110.823,162.32,73.109,155.991,71.357,183.903,98.648,234.421,125.86200000000001,53.839,170.62400000000002,124.771,76.27199999999999
409.25,1637.0,,111.334,56.85,211.18099999999998,60.806999999999995,180.96,70.804,195.833,71.46300000000001,200.94299999999998,65.307,167.378,65.633,221.832,53.982,257.313,103.913,177.52900000000002,96.35600000000001,191.418,100.44200000000001,112.098,99.311,61.485,100.92200000000001,102.402,102.08200000000001,181.695,104.66799999999999,245.055,103.506,77.053,95.905,90.90100000000001,97.756,200.771,95.22,103.572,114.01700000000001,86.37,114.522,168.514,100.09,75.692,106.346,107.40799999999999,105.98,124.39299999999999,99.71,182.415,78.90899999999999,70.96300000000001,85.86399999999999,80.723,86.95100000000001,102.33,87.178,103.196,77.025,114.48,75.98100000000001,195.476,79.102,92.927,80.477,184.37599999999998,89.943,213.708,91.523,55.729,93.075,131.828,86.67399999999999,193.476,88.30799999999999,229.604,132.226,281.157,134.053,105.499,131.491,72.817,135.898,268.509,136.06,31.39,138.075,84.602,130.514,225.44799999999998,127.788,249.638,131.58,113.84899999999999,145.25799999999998,220.078,146.731,253.769,149.989,210.581,147.431,266.33099999999996,149.384,36.46,152.056,256.309,137.668,266.722,141.69,100.223,142.222,276.47,140.911,54.605,145.96,74.84100000000001,144.276,214.636,117.084,228.517,117.68799999999999,48.53,121.089,74.39699999999999,119.18700000000001,198.261,115.33200000000001,91.875,117.79799999999999,114.824,124.729,95.771,126.37799999999999,188.86,127.165,161.566,115.46799999999999,204.166,121.43,102.079,122.50200000000001,46.56399999999999,170.574,23.877,171.111,23.499000000000002,152.795,85.177,154.13,75.765,157.937,34.794000000000004,162.153,64.493,160.887,22.816,163.66899999999998,121.485,63.055,167.99200000000002,110.869,162.357,73.113,155.968,71.393,183.857,98.64,234.71,125.913,53.917,170.678,124.8,76.205
409.5,1638.0,,111.304,56.782,211.15599999999998,60.726000000000006,180.96200000000002,70.796,195.828,71.568,200.933,65.278,167.342,65.596,221.838,53.965,257.378,104.072,177.53799999999998,96.38,191.40200000000002,100.446,112.087,99.306,61.441,100.994,102.38,102.075,181.671,104.68700000000001,245.049,103.527,77.066,95.90299999999999,90.89299999999999,97.736,200.739,95.289,103.572,114.01899999999999,86.443,114.538,168.52700000000002,100.02799999999999,75.486,106.18799999999999,107.395,105.97,124.348,99.635,182.424,78.907,70.975,85.874,80.72,86.969,102.29700000000001,87.16799999999999,103.22,77.03699999999999,114.62100000000001,75.898,195.486,79.07600000000001,92.652,80.733,184.391,89.95200000000001,213.65900000000002,91.48100000000001,55.723,93.073,131.851,86.65,193.46900000000002,88.34700000000001,229.605,132.34799999999998,281.155,134.017,105.462,131.493,72.813,135.89600000000002,268.526,136.079,31.435,138.115,84.575,130.505,225.482,127.764,249.43099999999998,131.516,113.816,145.25,220.06400000000002,146.746,253.75099999999998,149.975,210.575,147.441,266.33299999999997,149.377,36.454,152.058,256.307,137.608,266.75,141.695,100.226,142.203,276.622,140.94799999999998,54.597,145.999,74.839,144.257,214.668,117.065,228.52900000000002,117.68700000000001,48.522,121.118,74.566,119.10700000000001,198.252,115.35700000000001,91.93700000000001,117.786,114.848,124.721,95.74,126.405,188.855,127.141,161.596,115.44,204.176,121.43299999999999,102.071,122.53299999999999,46.532,170.655,23.875,171.13099999999997,23.476999999999997,152.798,85.167,154.075,75.76899999999999,157.916,34.787,162.178,64.49600000000001,160.9,22.820999999999998,163.66299999999998,121.367,63.063,167.954,110.81,162.274,73.056,155.96,71.423,183.86,98.609,234.615,125.985,53.943999999999996,170.687,124.928,76.124
409.75,1639.0,,111.274,56.785,211.158,60.707,181.00099999999998,70.765,195.799,71.553,200.912,65.271,167.37400000000002,65.564,221.824,53.988,257.416,103.93,177.53599999999997,96.37899999999999,191.387,100.484,112.073,99.288,61.50899999999999,100.881,102.37100000000001,102.09,181.646,104.68700000000001,245.012,103.522,77.067,95.891,90.917,97.736,200.743,95.262,103.59899999999999,114.007,86.33200000000001,114.508,168.514,100.01,75.347,106.219,107.391,105.963,124.348,99.618,182.39,78.965,70.993,85.89200000000001,80.729,86.96600000000001,102.229,87.118,103.14299999999999,77.008,114.617,75.92699999999999,195.482,79.01899999999999,92.898,80.866,184.38,89.955,213.668,91.443,55.758,93.068,131.847,86.617,193.489,88.294,229.65,132.289,281.23,134.007,105.43299999999999,131.461,72.821,135.90200000000002,268.519,136.047,31.399,138.039,84.568,130.506,225.481,127.656,250.0,132.0,113.882,145.259,220.05700000000002,146.713,253.72799999999998,149.976,210.575,147.425,266.33099999999996,149.355,36.454,152.047,256.306,137.588,266.736,141.704,100.2,142.191,276.526,140.852,54.57,146.018,74.82600000000001,144.261,214.56799999999998,116.93799999999999,228.54,117.71799999999999,48.494,121.117,74.575,119.053,198.252,115.363,91.93299999999999,117.777,114.81299999999999,124.69,95.77,126.37700000000001,188.845,127.126,161.577,115.501,204.187,121.415,102.06700000000001,122.544,46.474,170.59799999999998,23.889,171.128,23.471999999999998,152.766,85.12200000000001,154.125,75.78399999999999,157.953,34.729,162.18,64.547,160.822,22.823,163.659,121.351,62.996,167.984,110.891,162.252,73.0,155.921,71.329,183.83,98.652,234.852,125.906,53.981,170.747,124.84,76.143
410.0,1640.0,,111.316,56.854,211.137,60.782,181.00900000000001,70.74,195.79,71.566,200.916,65.262,167.41299999999998,65.546,221.829,53.973,257.495,104.01100000000001,177.54,96.29799999999999,191.399,100.486,112.061,99.26,61.54,100.819,102.34299999999999,102.094,181.65200000000002,104.665,245.00599999999997,103.51100000000001,77.083,95.891,90.866,97.697,200.74400000000003,95.243,103.619,114.008,86.46700000000001,114.541,168.544,99.93700000000001,74.999,105.913,107.40700000000001,105.95700000000001,124.34299999999999,99.611,182.418,78.919,71.005,85.90899999999999,80.691,86.986,102.265,87.225,103.2,77.016,114.615,75.93,195.486,79.03,92.83200000000001,80.727,184.37,89.928,213.707,91.42399999999999,55.751999999999995,93.073,131.863,86.62700000000001,193.514,88.225,229.688,132.14600000000002,281.243,134.043,105.43700000000001,131.49200000000002,72.867,135.944,268.559,136.064,31.408,138.06,84.59100000000001,130.502,225.549,127.723,249.516,131.57299999999998,113.906,145.22899999999998,220.035,146.683,253.75400000000002,149.98,210.565,147.42600000000002,266.339,149.358,36.433,152.05200000000002,256.251,137.58700000000002,266.70099999999996,141.707,100.214,142.18200000000002,276.49,140.898,54.57899999999999,146.036,74.836,144.265,214.59,116.70100000000001,228.521,117.69200000000001,48.54,121.08200000000001,74.51100000000001,119.087,198.252,115.32600000000001,91.927,117.77600000000001,114.79,124.68799999999999,95.794,126.366,188.835,127.12799999999999,161.592,115.486,204.17700000000002,121.42200000000001,102.089,122.553,46.503,170.615,23.9,171.112,23.456999999999997,152.736,85.132,154.168,75.692,157.875,34.708,162.192,64.577,160.80200000000002,22.831,163.658,121.4,63.025,167.967,110.87299999999999,162.414,73.036,155.83,71.395,183.86599999999999,98.62700000000001,235.08700000000002,125.822,54.028999999999996,170.766,125.042,76.135
