TimesH,Frame,NoMissing,4,4,18,18,99,99,100,100,103,103,106,106,122,122,134,134,137,137,138,138,139,139,150,150,152,152,159,159,161,161,163,163,166,166,170,170,175,175,177,177,185,185,187,187,192,192,195,195,207,207,239,239,242,242,253,253,263,263,268,268,269,269,279,279,280,280,282,282,291,291,688,688,773,773,871,871,972,972,1189,1189,1291,1291,1655,1655,1656,1656,1832,1832,2096,2096
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
455.5,1822.0,,215.03799999999998,58.928000000000004,191.646,50.38,131.60299999999998,129.364,161.423,129.21,138.731,128.174,245.632,115.995,77.881,111.3,218.74200000000002,109.443,199.40900000000002,103.06700000000001,275.735,103.56200000000001,128.834,99.434,185.274,96.48299999999999,213.37900000000002,94.11200000000001,117.01899999999999,97.346,75.333,98.678,90.189,97.656,247.745,86.82600000000001,109.946,84.906,84.346,92.169,109.836,91.38799999999999,170.47799999999998,79.639,108.014,77.602,88.369,84.38799999999999,181.37599999999998,79.833,259.695,76.88600000000001,111.406,161.586,87.64200000000001,157.472,43.085,151.983,72.93,152.58700000000002,281.94599999999997,144.284,121.744,145.504,212.28,146.02200000000002,238.378,145.289,53.88399999999999,146.737,41.643,137.135,195.84900000000002,80.538,228.81599999999997,137.298,194.78400000000002,34.467,134.42600000000002,87.131,171.31599999999997,86.73,223.382,68.525,248.863,126.87799999999999,119.787,128.494,130.07399999999998,113.28200000000001,118.36,106.34299999999999
455.75,1823.0,,215.062,58.93600000000001,191.667,50.376000000000005,131.653,129.274,161.368,129.209,138.72899999999998,128.17700000000002,245.59099999999998,116.055,77.839,111.165,218.673,109.46,199.335,103.061,275.736,103.391,128.863,99.40799999999999,185.287,96.488,213.22099999999998,94.088,117.06200000000001,97.39299999999999,75.297,98.65700000000001,90.238,97.616,247.917,86.883,109.931,84.88799999999999,84.36200000000001,92.23100000000001,109.79799999999999,91.49,170.5,79.744,108.00399999999999,77.56,88.37200000000001,84.353,181.324,79.794,259.593,77.048,111.445,161.541,87.311,157.27700000000002,43.201,151.972,73.098,152.667,282.134,144.22899999999998,121.624,145.515,212.25900000000001,146.03,238.317,145.148,53.876000000000005,146.623,41.651,137.11700000000002,195.875,80.513,228.79,137.346,194.757,34.451,134.41299999999998,87.13,171.351,86.824,223.388,68.523,248.89700000000002,126.87,119.759,128.50799999999998,130.03799999999998,113.383,118.37200000000001,106.454
456.0,1824.0,,215.12,58.943999999999996,191.655,50.383,131.648,129.241,161.38,129.207,138.744,128.226,245.611,116.037,77.86,111.11399999999999,218.533,109.49700000000001,199.334,103.04700000000001,275.663,103.449,128.815,99.476,185.295,96.51700000000001,213.267,94.066,117.061,97.34299999999999,75.285,98.676,90.258,97.633,248.705,87.294,109.93799999999999,84.896,84.367,92.29299999999999,109.806,91.486,170.48,79.751,107.85600000000001,77.66199999999999,88.333,84.39399999999999,181.293,79.80199999999999,259.44599999999997,77.048,111.51100000000001,161.606,87.12100000000001,157.188,43.257,151.981,73.249,152.828,282.118,144.208,121.766,145.506,212.22,145.99,238.324,145.069,53.905,146.629,41.653,137.15200000000002,195.929,80.421,228.78900000000002,137.249,194.75400000000002,34.464,134.39700000000002,87.132,171.56400000000002,86.738,223.40599999999998,68.535,248.766,126.92200000000001,119.736,128.556,130.10399999999998,113.20100000000001,118.301,106.56700000000001
456.25,1825.0,,215.062,58.948,191.653,50.375,131.64600000000002,129.253,161.406,129.18,138.791,128.283,245.613,116.13,77.874,111.302,218.513,109.531,199.22400000000002,103.061,275.637,103.605,128.829,99.427,185.31,96.515,213.18200000000002,94.03,117.04299999999999,97.34100000000001,75.303,98.65299999999999,90.21,97.689,248.40900000000002,87.119,109.961,84.906,84.376,92.31200000000001,109.751,91.579,170.463,79.767,107.959,77.61,88.34200000000001,84.397,181.25799999999998,79.788,259.526,76.988,111.494,161.441,87.436,157.30700000000002,43.266999999999996,151.947,73.259,152.906,282.14799999999997,144.14600000000002,121.84899999999999,145.537,212.24,146.004,238.44400000000002,145.099,53.903,146.627,41.661,137.157,195.97299999999998,80.325,228.845,137.255,194.78599999999997,34.477,134.43200000000002,87.135,171.571,86.656,223.43,68.487,248.863,126.85700000000001,119.75299999999999,128.595,130.15200000000002,113.266,118.32799999999999,106.434
456.5,1826.0,,215.158,58.986000000000004,191.643,50.36,131.704,129.313,161.376,129.186,138.77200000000002,128.292,245.739,116.039,77.898,111.35700000000001,218.50799999999998,109.605,199.227,103.072,275.6,103.66,128.79,99.505,185.312,96.531,213.416,93.98299999999999,117.059,97.31700000000001,75.331,98.67,90.184,97.71799999999999,248.717,87.179,109.973,84.881,84.31299999999999,92.309,109.859,91.381,170.43,79.763,107.90100000000001,77.62899999999999,88.29700000000001,84.40899999999999,181.298,79.792,259.384,77.13,111.5,161.489,87.264,157.28799999999998,43.265,151.967,73.295,153.144,282.232,144.142,121.86200000000001,145.502,212.227,146.001,238.708,145.254,53.878,146.679,41.653999999999996,137.139,195.91299999999998,80.494,228.83900000000003,137.298,194.77900000000002,34.436,134.446,87.10600000000001,171.578,86.598,223.43599999999998,68.506,248.93400000000003,126.89200000000001,119.72,128.744,130.162,113.35799999999999,118.213,106.311
456.75,1827.0,,215.122,58.989,191.643,50.36,131.741,129.30100000000002,161.358,129.217,138.804,128.3,245.66400000000002,116.051,77.82300000000001,111.20200000000001,218.479,109.464,199.142,103.052,275.67,103.787,128.814,99.508,185.299,96.544,213.148,94.03200000000001,116.963,97.40100000000001,75.361,98.694,90.249,97.735,249.12900000000002,87.135,109.98,84.928,84.295,92.36399999999999,110.027,91.46700000000001,170.389,79.755,107.955,77.65899999999999,88.315,84.35600000000001,181.263,79.709,259.36,77.158,111.41799999999999,161.63299999999998,87.18700000000001,157.33700000000002,43.195,152.003,73.205,153.14,282.204,144.144,121.946,145.489,212.22400000000002,146.02200000000002,238.56099999999998,145.227,53.873999999999995,146.63,41.611999999999995,137.121,195.96599999999998,80.393,228.856,137.31799999999998,194.79,34.4,134.475,87.087,171.0,87.0,223.46099999999998,68.50399999999999,248.90200000000002,126.90100000000001,119.77600000000001,128.683,130.255,113.288,118.133,106.516
457.0,1828.0,,215.09400000000002,58.985,191.642,50.347,131.711,129.227,161.33100000000002,129.264,138.764,128.371,245.628,116.06700000000001,77.805,111.17200000000001,218.511,109.458,199.083,103.169,275.711,103.62100000000001,128.834,99.473,185.30200000000002,96.574,213.107,94.208,116.915,97.469,75.32,98.715,90.23200000000001,97.679,250.0,87.0,110.005,84.945,84.324,92.31,109.98,91.51799999999999,170.438,79.79,108.244,77.684,88.286,84.376,181.232,79.672,259.335,77.167,111.462,161.8,87.13,157.385,43.18899999999999,151.952,73.015,152.79,282.275,144.175,121.934,145.52,212.25400000000002,146.015,238.622,145.41,53.881,146.632,41.61600000000001,137.137,195.92,80.315,228.895,137.356,194.755,34.368,134.457,87.115,171.0,87.0,223.46400000000003,68.462,248.83900000000003,126.885,119.926,128.592,130.232,113.21,118.05,106.416
457.25,1829.0,,215.113,58.961999999999996,191.63099999999997,50.346000000000004,131.69899999999998,129.265,161.372,129.219,138.774,128.321,245.582,116.124,77.846,111.285,218.482,109.441,199.021,103.2,275.647,103.70700000000001,128.908,99.465,185.275,96.574,213.43099999999998,94.111,116.99700000000001,97.33,75.324,98.669,90.235,97.65700000000001,249.59799999999998,87.00299999999999,110.00200000000001,84.921,84.331,92.346,110.03,91.391,170.416,79.804,108.36,77.668,88.336,84.41,181.245,79.639,259.35200000000003,77.155,111.46799999999999,161.651,87.56700000000001,157.52700000000002,43.261,151.947,72.819,152.558,282.086,144.33100000000002,121.87,145.506,212.267,146.041,238.533,145.35399999999998,53.913999999999994,146.623,41.6,137.143,195.99400000000003,80.317,228.87099999999998,137.352,194.77599999999998,34.374,134.475,87.09100000000001,171.49,86.64399999999999,223.44299999999998,68.47,248.83700000000002,126.874,119.919,128.741,130.19899999999998,113.182,118.09700000000001,106.02
457.5,1830.0,,215.108,58.992,191.645,50.347,131.678,129.27,161.351,129.245,138.77100000000002,128.338,245.582,116.133,77.876,111.412,218.528,109.432,199.011,103.212,275.64599999999996,103.694,128.855,99.537,185.25,96.583,213.53900000000002,93.965,117.045,97.23100000000001,75.307,98.708,90.223,97.62799999999999,249.38099999999997,87.17399999999999,110.02600000000001,84.91,84.34899999999999,92.315,109.913,91.42200000000001,170.398,79.782,108.507,77.618,88.281,84.421,181.208,79.593,259.345,77.234,111.47399999999999,161.596,87.37899999999999,157.40200000000002,43.195,151.946,72.789,152.458,282.153,144.144,121.95200000000001,145.535,212.24,146.02,238.62099999999998,145.328,53.908,146.556,41.606,137.151,195.967,80.301,228.794,137.377,194.78599999999997,34.395,134.523,87.044,171.12400000000002,86.76299999999999,223.459,68.443,248.84799999999998,126.87799999999999,119.936,128.678,130.225,113.21799999999999,118.212,106.566
457.75,1831.0,,215.097,59.006,191.65200000000002,50.33,131.657,129.284,161.335,129.246,138.774,128.263,245.50099999999998,116.084,77.756,111.163,217.787,109.65,199.06799999999998,103.221,275.59,103.834,128.844,99.61200000000001,185.24400000000003,96.57,213.23,94.296,117.052,97.23100000000001,75.33800000000001,98.678,90.271,97.615,249.52599999999998,87.19,110.045,84.88,84.32700000000001,92.314,109.777,91.42399999999999,170.425,79.783,108.32799999999999,77.747,88.241,84.48299999999999,181.206,79.58,259.14799999999997,77.293,111.57600000000001,161.972,87.116,157.394,43.174,151.893,72.833,152.44,282.16900000000004,144.047,121.89299999999999,145.502,212.25,146.006,238.632,145.355,53.868,146.62,41.611999999999995,137.168,195.99400000000003,80.277,228.808,137.375,194.769,34.411,134.532,87.072,171.192,86.72200000000001,223.458,68.418,248.824,126.941,119.84200000000001,128.74,130.19299999999998,113.262,118.13,106.943
458.0,1832.0,,215.106,59.012,191.649,50.343,131.69899999999998,129.32,161.356,129.251,138.843,128.278,245.465,116.096,77.688,110.916,217.76,109.681,199.06900000000002,103.20700000000001,275.605,103.762,128.89700000000002,99.56,185.21099999999998,96.598,213.141,94.389,117.02600000000001,97.287,75.321,98.682,90.286,97.58,249.21099999999998,87.14299999999999,110.005,84.882,84.304,92.27799999999999,109.755,91.42399999999999,170.395,79.781,108.333,77.702,88.29700000000001,84.48700000000001,181.243,79.529,259.223,77.257,111.524,161.946,87.139,157.33,43.106,151.873,72.923,152.408,282.129,144.202,121.883,145.517,212.25400000000002,145.988,238.707,145.469,53.849,146.595,41.613,137.137,196.102,80.199,228.826,137.357,194.761,34.415,134.517,87.075,171.368,86.64299999999999,223.451,68.453,248.801,126.92200000000001,119.91799999999999,128.803,130.203,113.196,118.113,107.48
458.25,1833.0,,215.12900000000002,58.996,191.641,50.339,131.741,129.352,161.342,129.254,138.886,128.261,245.421,116.066,77.707,110.792,217.90099999999998,109.656,198.98,103.242,275.60200000000003,103.76,128.914,99.706,185.18900000000002,96.646,213.106,94.443,117.087,97.289,75.325,98.647,90.274,97.63,249.47400000000002,87.137,110.03299999999999,84.925,84.289,92.26100000000001,109.869,91.345,170.433,79.757,108.279,77.785,88.31299999999999,84.47200000000001,181.257,79.51100000000001,259.28,77.235,111.64299999999999,162.09,87.258,157.411,43.185,151.866,73.003,152.645,282.108,144.339,121.94200000000001,145.514,212.27900000000002,145.988,238.63299999999998,145.491,53.918,146.641,41.665,137.155,196.149,80.14399999999999,228.83599999999998,137.366,194.704,34.402,134.5,87.117,171.507,86.62899999999999,223.44299999999998,68.502,248.782,126.865,119.986,128.80700000000002,130.22299999999998,113.10700000000001,118.08200000000001,107.539
458.5,1834.0,,215.09599999999998,58.985,191.642,50.348,131.73,129.335,161.36700000000002,129.313,138.894,128.287,245.45,116.046,77.586,110.35799999999999,218.50900000000001,109.48200000000001,199.09,103.145,275.582,103.825,128.906,99.742,185.19299999999998,96.632,213.425,94.36,117.06700000000001,97.236,75.333,98.62799999999999,90.271,97.66799999999999,249.572,87.12799999999999,110.005,85.00399999999999,84.272,92.17200000000001,109.85799999999999,91.30799999999999,170.447,79.789,108.315,77.865,88.26,84.48299999999999,181.269,79.538,259.236,77.205,111.54799999999999,162.006,87.073,157.31,43.108000000000004,151.914,73.115,152.987,282.12,144.205,121.925,145.533,212.294,145.971,238.58,145.54399999999998,53.934,146.635,41.621,137.126,196.217,80.087,228.81799999999998,137.361,194.735,34.421,134.49200000000002,87.15100000000001,171.42700000000002,86.54899999999999,223.52599999999998,68.485,248.78900000000002,126.84100000000001,120.09299999999999,128.938,130.16,113.06299999999999,118.09,107.275
458.75,1835.0,,215.078,59.0,191.627,50.346000000000004,131.733,129.297,161.408,129.262,138.91299999999998,128.203,245.34099999999998,116.059,77.57300000000001,110.404,218.09799999999998,109.541,199.054,103.137,275.58799999999997,103.848,128.875,99.70200000000001,185.158,96.64399999999999,213.56900000000002,94.006,117.023,97.28200000000001,75.31,98.64,90.255,97.64299999999999,249.59599999999998,87.179,110.022,84.915,84.307,92.155,109.639,91.338,170.41400000000002,79.874,108.285,77.771,88.21,84.5,181.25900000000001,79.542,259.262,77.197,111.444,161.827,87.06299999999999,157.411,43.088,151.936,73.184,153.194,282.108,144.238,121.845,145.512,212.26,145.945,238.51,145.43200000000002,53.905,146.634,41.592,137.102,196.13,80.142,228.762,137.433,194.77200000000002,34.365,134.468,87.141,171.489,86.639,223.43900000000002,68.513,248.8,126.824,120.014,129.058,130.202,113.20200000000001,118.068,107.17299999999999
459.0,1836.0,,215.08700000000002,58.993,191.625,50.336000000000006,131.738,129.286,161.373,129.276,138.982,128.19299999999998,245.231,116.139,77.584,110.398,218.11900000000003,109.51899999999999,198.946,103.166,275.578,103.79,128.944,99.71,185.155,96.62899999999999,213.63099999999997,93.931,117.09100000000001,97.28399999999999,75.29899999999999,98.561,90.19,97.639,249.5,87.10799999999999,110.06700000000001,84.956,84.324,92.176,109.35,91.571,170.387,79.922,108.27,77.92399999999999,88.126,84.505,181.25799999999998,79.55199999999999,259.264,77.16199999999999,111.48200000000001,161.81799999999998,86.92299999999999,157.458,43.078,151.923,73.263,153.095,281.89799999999997,144.537,121.994,145.481,212.31400000000002,145.939,238.505,145.327,53.935,146.74,41.573,137.077,196.18900000000002,80.13,228.588,137.531,194.771,34.345,134.484,87.10600000000001,171.46400000000003,86.655,223.415,68.502,248.72400000000002,126.854,120.027,128.97899999999998,130.21200000000002,113.27,118.012,106.444
459.25,1837.0,,215.15099999999998,59.001999999999995,191.638,50.32899999999999,131.759,129.326,161.35399999999998,129.273,138.975,128.24,245.205,116.116,77.571,110.368,217.984,109.521,198.88400000000001,103.16799999999999,275.559,103.76100000000001,128.923,99.738,185.149,96.617,213.602,93.992,117.005,97.38600000000001,75.327,98.559,90.135,97.639,249.30900000000003,87.1,110.045,84.958,84.325,92.11,109.227,91.663,170.364,79.919,108.164,77.884,88.137,84.495,181.275,79.568,259.281,77.21,111.65299999999999,161.993,87.163,157.483,43.058,151.933,73.297,153.157,281.934,144.44799999999998,122.059,145.482,212.333,145.94299999999998,238.44400000000002,145.349,54.015,146.711,41.598,137.08100000000002,196.227,80.12,228.601,137.53799999999998,194.797,34.347,134.531,87.064,171.542,86.656,223.422,68.469,248.715,126.889,120.053,128.86700000000002,130.211,113.25200000000001,117.99799999999999,106.65
459.5,1838.0,,215.18,58.981,191.644,50.313,131.72299999999998,129.227,161.35299999999998,129.27100000000002,138.957,128.256,245.24,116.161,77.633,110.65299999999999,218.05200000000002,109.52799999999999,198.88099999999997,103.23700000000001,275.534,103.725,128.986,99.74700000000001,185.13400000000001,96.63,213.62900000000002,93.985,116.992,97.40799999999999,75.301,98.581,90.101,97.62899999999999,249.18200000000002,86.96799999999999,110.052,84.99700000000001,84.292,92.13799999999999,108.999,91.72200000000001,170.34,79.954,108.035,77.80199999999999,88.07700000000001,84.521,181.30599999999998,79.611,259.439,77.21300000000001,111.52799999999999,161.816,86.979,157.468,43.118,151.931,73.462,153.31799999999998,281.975,144.382,122.186,145.472,212.343,145.94,238.426,145.39,54.019,146.639,41.57,137.082,196.363,80.111,228.68200000000002,137.455,194.707,34.369,134.507,87.051,171.519,86.583,223.44299999999998,68.486,248.679,126.95,120.15899999999999,129.03,130.2,113.39,117.935,106.79899999999999
459.75,1839.0,,215.22099999999998,58.972,191.635,50.327,131.72899999999998,129.222,161.382,129.207,139.011,128.247,244.977,116.10700000000001,77.643,110.62100000000001,218.169,109.43700000000001,198.817,103.27799999999999,275.552,103.66799999999999,128.922,99.78200000000001,185.11599999999999,96.616,213.505,93.993,116.977,97.369,75.298,98.57,90.111,97.604,248.982,86.988,110.03299999999999,84.994,84.316,92.083,109.04799999999999,91.72,170.343,80.003,108.04299999999999,77.82,88.03399999999999,84.506,181.271,79.559,259.598,77.09899999999999,111.603,161.905,87.04299999999999,157.44,43.195,151.924,73.446,153.52700000000002,281.941,144.327,122.041,145.457,212.355,145.92,238.457,145.431,54.016000000000005,146.593,41.626999999999995,137.037,196.479,80.048,228.635,137.488,194.74599999999998,34.399,134.542,87.042,171.31,86.74600000000001,223.46400000000003,68.506,248.74099999999999,126.904,120.069,128.968,130.121,113.545,117.91,106.945
460.0,1840.0,,215.264,58.961999999999996,191.62400000000002,50.31399999999999,131.795,129.14700000000002,161.399,129.159,139.015,128.22799999999998,244.998,116.265,77.612,110.427,218.141,109.538,198.863,103.26799999999999,275.552,103.62,128.899,99.686,185.076,96.639,213.59099999999998,93.915,116.96,97.32600000000001,75.29899999999999,98.588,90.045,97.561,248.983,86.97,110.04899999999999,84.956,84.318,92.074,108.98100000000001,91.758,170.358,79.99600000000001,108.057,77.869,88.012,84.509,181.264,79.574,259.757,77.02600000000001,111.23700000000001,161.422,87.133,157.42700000000002,43.176,151.929,73.403,153.886,281.921,144.514,122.165,145.446,212.352,145.953,238.391,145.409,54.05,146.563,41.653,137.049,196.58599999999998,79.941,228.65400000000002,137.454,194.678,34.385,134.519,87.056,171.36900000000003,86.70100000000001,223.46,68.523,248.72299999999998,126.90899999999999,120.00299999999999,129.035,130.19899999999998,113.37299999999999,118.064,107.09899999999999
