TimesH,Frame,NoMissing,0,0,2,2,3,3,5,5,12,12,13,13,15,15,19,19,21,21,22,22,30,30,32,32,34,34,36,36,37,37,39,39,45,45,46,46,47,47,50,50,51,51,53,53,54,54,56,56,57,57,63,63,75,75,79,79,82,82,83,83,111,111,112,112,113,113,114,114,121,121,140,140,142,142,144,144,150,150,151,151,154,154,155,155,156,156,159,159,161,161,162,162,163,163,164,164,172,172,174,174,175,175,176,176,180,180,181,181,182,182,185,185,186,186,187,187,189,189,190,190,191,191,193,193,194,194,200,200,201,201,208,208,210,210,214,214,217,217,222,222,223,223,227,227,231,231,425,425,525,525
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
375.5,1502.0,,144.035,123.42399999999999,155.024,123.565,134.162,122.15799999999999,92.459,122.139,120.899,115.175,161.44899999999998,113.03299999999999,266.601,114.544,250.855,112.943,148.059,108.751,132.659,111.56200000000001,72.251,145.605,227.718,144.122,118.566,142.893,135.735,140.10299999999998,108.038,139.247,212.543,138.172,145.091,133.047,228.572,131.65,251.889,129.39700000000002,132.52,129.40200000000002,115.682,131.50799999999998,163.688,128.436,242.507,126.788,252.582,124.171,221.903,120.32799999999999,123.81700000000001,166.167,112.788,152.566,239.132,148.82299999999998,246.822,147.47899999999998,103.406,147.043,61.61,47.376000000000005,244.18,45.504,26.320999999999998,45.495,229.093,41.89,250.165,23.456,67.90100000000001,66.528,127.963,67.79899999999999,40.045,63.66,244.368,59.339,53.81100000000001,58.915,27.677,56.369,323.367,55.619,122.713,56.358000000000004,82.61200000000001,54.059,232.66099999999997,53.515,41.891000000000005,53.483999999999995,308.644,52.265,222.41400000000002,48.867,347.659,85.59299999999999,294.52099999999996,84.677,203.895,84.184,114.215,84.58200000000001,167.58599999999998,80.49,311.437,78.627,268.552,81.837,211.653,77.509,147.46,76.408,130.52200000000002,77.012,48.861999999999995,74.673,40.836,73.50399999999999,25.822,73.806,158.327,73.033,67.07300000000001,73.368,114.719,71.01899999999999,222.268,106.949,204.204,103.295,291.202,101.208,50.035,103.02600000000001,75.604,98.39399999999999,248.105,96.115,189.299,96.044,199.577,97.243,52.232,88.946,264.59,58.663000000000004,200.24400000000003,123.19200000000001
375.75,1503.0,,144.049,123.417,154.985,123.57600000000001,134.178,122.14200000000001,92.41799999999999,122.15899999999999,120.916,115.181,161.439,113.029,266.628,114.575,250.86900000000003,112.941,148.049,108.698,132.673,111.556,72.13600000000001,145.497,227.74599999999998,144.13,118.565,142.887,135.754,140.065,108.056,139.24,212.562,138.167,145.143,133.043,228.574,131.678,251.873,129.394,132.537,129.395,115.73700000000001,131.52700000000002,163.694,128.425,242.498,126.75299999999999,252.58599999999998,124.167,221.923,120.37299999999999,123.816,166.174,112.78399999999999,152.572,239.141,148.82399999999998,246.86900000000003,147.58100000000002,103.45,147.036,61.646,47.378,244.213,45.521,26.225,45.493,229.09900000000002,41.863,250.132,23.464000000000002,67.90100000000001,66.517,127.95,67.809,40.037,63.665,244.34599999999998,59.341,53.805,58.912,27.651999999999997,56.318000000000005,323.36,55.623999999999995,122.71600000000001,56.391000000000005,82.61200000000001,54.058,232.696,53.562,41.972,53.538000000000004,308.666,52.239,222.513,48.821999999999996,347.648,85.59200000000001,294.525,84.675,203.912,84.141,114.20700000000001,84.557,167.583,80.482,311.423,78.59100000000001,268.595,81.815,211.674,77.51899999999999,147.47,76.422,130.54,77.02600000000001,48.88,74.673,40.836999999999996,73.50399999999999,25.818,73.82600000000001,158.347,73.044,67.053,73.346,114.719,71.01899999999999,222.297,106.96600000000001,204.196,103.262,291.204,101.213,50.07,102.965,75.613,98.391,248.09599999999998,96.075,189.308,96.042,199.592,97.251,52.248999999999995,88.948,264.653,58.692,200.24900000000002,123.18299999999999
376.0,1504.0,,144.059,123.39299999999999,155.03,123.53,134.187,122.13600000000001,92.553,122.167,120.91799999999999,115.18299999999999,161.425,113.024,266.61,114.571,250.833,112.93,148.056,108.693,132.67600000000002,111.54899999999999,72.197,145.656,227.827,144.136,118.56,142.888,135.778,140.07399999999998,108.06,139.238,212.602,138.164,145.232,132.996,228.577,131.681,251.834,129.4,132.55700000000002,129.384,115.741,131.52700000000002,163.719,128.416,242.497,126.76700000000001,252.59900000000002,124.18299999999999,221.896,120.36,123.811,166.15099999999998,112.78299999999999,152.57,239.168,148.826,246.903,147.621,103.435,147.056,61.636,47.387,244.25799999999998,45.498000000000005,26.194000000000003,45.482,229.102,41.86600000000001,250.13400000000001,23.480999999999998,67.892,66.518,127.975,67.808,40.096,63.626999999999995,244.36900000000003,59.376999999999995,53.806000000000004,58.911,27.63,56.303999999999995,323.377,55.622,122.76,56.385,82.62299999999999,54.065,232.65599999999998,53.565,42.012,53.548,308.657,52.269,222.47299999999998,48.845,347.649,85.584,294.532,84.682,203.905,84.119,114.196,84.54,167.56799999999998,80.50399999999999,311.416,78.61399999999999,268.54900000000004,81.88,211.662,77.495,147.471,76.419,130.528,77.012,48.893,74.67,40.852,73.503,25.858,73.866,158.365,73.024,67.031,73.347,114.73700000000001,71.042,222.295,106.979,204.197,103.26299999999999,291.197,101.225,50.23,103.04,75.589,98.37899999999999,248.11599999999999,96.09,189.315,96.04,199.595,97.26,52.251999999999995,88.947,264.597,58.582,200.283,123.177
376.25,1505.0,,144.065,123.375,154.904,123.60799999999999,134.203,122.12700000000001,92.40799999999999,122.171,120.92200000000001,115.17299999999999,161.411,113.01700000000001,266.584,114.564,250.84400000000002,112.95299999999999,148.048,108.60700000000001,132.689,111.536,72.296,145.72799999999998,227.827,144.136,118.53299999999999,142.89,135.743,140.091,108.06299999999999,139.23,212.65099999999998,138.17,145.172,132.999,228.6,131.673,251.84099999999998,129.362,132.588,129.373,115.73299999999999,131.50799999999998,163.732,128.41299999999998,242.49400000000003,126.727,252.597,124.169,221.90900000000002,120.37100000000001,123.744,166.09099999999998,112.781,152.567,239.166,148.806,246.912,147.596,103.447,146.934,61.63,47.397,244.30599999999998,45.488,26.218000000000004,45.465,229.108,41.875,250.13,23.451999999999998,67.905,66.553,127.944,67.825,40.089,63.62,244.33700000000002,59.342,53.81,58.917,27.671999999999997,56.308,323.38599999999997,55.611999999999995,122.807,56.398999999999994,82.62,54.068000000000005,232.627,53.532,42.071000000000005,53.568999999999996,308.712,52.265,222.50900000000001,48.869,347.625,85.571,294.536,84.68799999999999,203.90099999999998,84.084,114.19,84.572,167.562,80.502,311.42400000000004,78.615,268.572,81.85600000000001,211.657,77.505,147.477,76.429,130.541,77.002,48.878,74.667,40.851,73.48899999999999,25.934,73.88600000000001,158.36700000000002,73.003,67.03,73.345,114.736,71.061,222.28599999999997,106.95700000000001,204.19099999999997,103.255,291.20099999999996,101.23100000000001,50.144,103.02600000000001,75.583,98.374,248.05700000000002,96.051,189.297,96.036,199.593,97.273,52.273,88.948,264.634,58.637,200.30599999999998,123.162
376.5,1506.0,,144.06799999999998,123.359,154.84,123.682,134.20600000000002,122.12200000000001,92.35799999999999,122.258,120.93799999999999,115.165,161.412,113.012,266.61400000000003,114.579,250.768,112.96700000000001,148.03799999999998,108.53399999999999,132.69,111.529,72.295,145.769,227.91299999999998,144.134,118.554,142.88,135.775,140.088,108.08,139.207,212.65599999999998,138.165,145.222,132.994,228.58900000000003,131.687,251.831,129.36,132.608,129.379,115.71600000000001,131.494,163.727,128.39700000000002,242.503,126.75200000000001,252.61599999999999,124.17,221.92,120.361,123.744,166.122,112.785,152.567,239.18200000000002,148.80700000000002,246.93900000000002,147.609,103.319,146.83700000000002,61.593999999999994,47.393,244.285,45.468,26.230999999999998,45.51,229.171,41.86600000000001,250.15099999999998,23.473000000000003,67.89,66.518,127.941,67.827,40.176,63.618,244.333,59.331,53.813,58.919,27.65,56.318999999999996,323.388,55.62,122.80799999999999,56.385,82.618,54.06399999999999,232.68400000000003,53.628,42.091,53.575,308.737,52.239,222.581,48.754,347.62699999999995,85.54899999999999,294.539,84.68700000000001,203.918,84.09299999999999,114.171,84.605,167.55599999999998,80.486,311.518,78.541,268.58099999999996,81.848,211.655,77.499,147.483,76.445,130.55,76.993,48.872,74.655,40.848,73.494,25.96,73.958,158.377,72.985,67.064,73.34899999999999,114.738,71.08,222.293,106.96700000000001,204.16299999999998,103.219,291.198,101.23100000000001,50.11,103.03399999999999,75.558,98.35600000000001,248.054,96.03200000000001,189.30900000000003,96.054,199.6,97.271,52.285,88.939,264.666,58.602,200.331,123.13799999999999
376.75,1507.0,,144.101,123.359,154.713,123.75200000000001,134.213,122.11399999999999,92.31,122.25299999999999,120.959,115.171,161.401,113.012,266.628,114.566,250.74599999999998,112.96,148.0,108.49,132.702,111.51,72.236,145.668,227.908,144.13299999999998,118.587,142.894,135.825,140.078,108.085,139.218,212.61,138.132,145.144,132.967,228.604,131.69,251.829,129.32399999999998,132.627,129.377,115.73200000000001,131.45600000000002,163.734,128.401,242.55700000000002,126.777,252.614,124.163,221.94099999999997,120.369,123.743,166.16099999999997,112.774,152.57399999999998,239.19099999999997,148.808,246.958,147.607,103.289,146.843,61.59,47.388000000000005,244.275,45.449,26.308000000000003,45.516000000000005,229.157,41.876999999999995,250.139,23.449,67.88,66.524,127.936,67.83,40.233000000000004,63.605,244.382,59.364,53.813,58.92,27.623,56.273,323.413,55.635,122.796,56.28,82.62200000000001,54.056999999999995,232.618,53.61600000000001,42.104,53.58,308.73,52.213,222.59599999999998,48.776,347.63199999999995,85.568,294.545,84.689,203.93099999999998,84.132,114.229,84.604,167.57299999999998,80.475,311.497,78.555,268.579,81.83,211.646,77.501,147.48,76.45100000000001,130.541,77.002,48.876000000000005,74.641,40.849000000000004,73.488,25.991999999999997,73.969,158.421,72.97,67.064,73.355,114.73899999999999,71.09100000000001,222.238,106.958,204.173,103.165,291.20099999999996,101.226,50.174,103.14,75.553,98.35,247.979,96.06,189.291,96.059,199.602,97.26100000000001,52.29,88.931,264.586,58.708999999999996,200.356,123.148
377.0,1508.0,,144.125,123.361,154.74200000000002,123.86,134.218,122.10799999999999,92.255,122.244,120.956,115.163,161.395,113.021,266.60200000000003,114.557,250.738,112.925,147.986,108.439,132.705,111.506,72.209,145.725,227.91400000000002,144.142,118.589,142.888,135.83700000000002,140.078,108.09200000000001,139.22,212.58599999999998,138.124,145.222,132.964,228.604,131.7,251.82299999999998,129.418,132.648,129.369,115.74799999999999,131.459,163.724,128.39600000000002,242.507,126.745,252.61599999999999,124.169,221.94299999999998,120.385,123.723,166.16,112.781,152.578,239.207,148.803,247.00099999999998,147.616,103.359,146.72299999999998,61.562,47.386,244.28099999999998,45.401,26.328000000000003,45.538000000000004,229.15099999999998,41.87,250.109,23.438000000000002,67.881,66.532,127.945,67.83800000000001,40.205999999999996,63.611999999999995,244.403,59.361999999999995,53.813,58.923,27.664,56.243,323.414,55.632,122.70299999999999,56.269,82.62700000000001,54.066,232.579,53.563,42.086999999999996,53.593999999999994,308.72700000000003,52.195,222.558,48.782,347.64099999999996,85.564,294.553,84.69200000000001,203.937,84.17399999999999,114.182,84.59100000000001,167.588,80.468,311.48400000000004,78.544,268.596,81.806,211.642,77.51100000000001,147.47299999999998,76.46300000000001,130.609,77.0,48.86600000000001,74.64399999999999,40.85,73.488,25.962,73.92399999999999,158.418,72.97800000000001,67.057,73.355,114.74600000000001,71.105,222.265,106.97399999999999,204.18099999999998,103.131,291.203,101.24,50.233999999999995,103.10799999999999,75.554,98.359,248.03099999999998,96.01,189.291,96.081,199.608,97.257,52.297,88.935,264.559,58.673,200.394,123.155
377.25,1509.0,,144.12,123.35600000000001,154.644,123.895,134.21,122.11399999999999,92.195,122.26,120.964,115.161,161.392,113.029,266.58,114.561,250.72400000000002,112.955,147.99,108.397,132.701,111.5,72.376,145.947,227.942,144.156,118.594,142.89700000000002,135.727,140.064,108.095,139.215,212.58700000000002,138.119,145.222,132.969,228.611,131.72799999999998,251.852,129.368,132.661,129.364,115.742,131.418,163.73,128.381,242.495,126.73100000000001,252.62400000000002,124.181,221.92700000000002,120.37100000000001,123.71799999999999,166.155,112.785,152.58,239.213,148.814,246.99200000000002,147.64,103.33200000000001,146.733,61.53,47.358000000000004,244.268,45.391999999999996,26.37,45.519,229.144,41.864,250.083,23.439,67.91,66.539,127.954,67.854,40.205999999999996,63.623999999999995,244.35,59.336999999999996,53.812,58.928000000000004,27.663,56.242,323.422,55.643,122.771,56.284,82.633,54.073,232.55200000000002,53.547,42.113,53.607,308.743,52.162,222.602,48.753,347.642,85.553,294.543,84.694,203.91299999999998,84.164,114.184,84.51700000000001,167.532,80.49600000000001,311.442,78.544,268.58299999999997,81.801,211.655,77.503,147.488,76.47399999999999,130.593,76.99600000000001,48.854,74.639,40.839,73.48100000000001,25.969,73.95100000000001,158.411,73.03699999999999,67.042,73.337,114.758,71.11,222.25900000000001,106.986,204.176,103.109,291.198,101.251,50.363,103.167,75.564,98.367,247.94299999999998,96.06299999999999,189.278,96.132,199.59400000000002,97.255,52.292,88.935,264.556,58.678000000000004,200.417,123.12899999999999
377.5,1510.0,,144.139,123.355,154.649,123.87899999999999,134.226,122.105,92.25,122.309,120.96700000000001,115.163,161.392,113.03,266.573,114.572,250.62599999999998,112.963,148.012,108.45,132.671,111.485,72.328,145.828,227.959,144.16,118.62899999999999,142.892,135.736,140.067,108.09200000000001,139.222,212.579,138.102,145.255,132.953,228.628,131.77,251.84599999999998,129.405,132.667,129.357,115.74700000000001,131.365,163.748,128.377,242.493,126.715,252.64,124.19,221.93,120.368,123.676,166.169,112.795,152.58100000000002,239.215,148.80700000000002,247.00900000000001,147.666,103.32600000000001,146.703,61.553000000000004,47.36,244.239,45.415,26.465999999999998,45.512,229.11599999999999,41.861000000000004,250.078,23.421999999999997,67.90899999999999,66.536,127.958,67.846,40.232,63.63,244.30700000000002,59.269,53.818000000000005,58.924,27.694000000000003,56.195,323.418,55.663999999999994,122.67399999999999,56.24100000000001,82.647,54.086999999999996,232.55900000000003,53.558,42.123000000000005,53.625,308.73900000000003,52.184,222.578,48.75899999999999,347.616,85.544,294.54200000000003,84.699,203.865,84.105,114.26299999999999,84.529,167.535,80.52,311.414,78.574,268.56,81.792,211.653,77.49600000000001,147.489,76.483,130.583,77.005,48.86,74.633,40.843,73.47800000000001,25.965,73.971,158.436,73.038,67.021,73.331,114.766,71.11399999999999,222.248,107.024,204.188,103.057,291.204,101.25,50.461999999999996,103.133,75.571,98.37299999999999,247.882,96.081,189.285,96.13,199.59599999999998,97.25399999999999,52.29,88.929,264.559,58.715,200.38,123.125
377.75,1511.0,,144.151,123.354,154.548,123.87,134.221,122.098,92.29700000000001,122.366,120.96799999999999,115.15299999999999,161.379,113.03299999999999,266.58299999999997,114.59200000000001,250.696,112.991,147.998,108.428,132.678,111.48,72.265,145.737,228.054,144.172,118.64299999999999,142.884,135.816,140.058,108.095,139.215,212.59900000000002,138.121,145.25799999999998,132.981,228.636,131.77,251.84900000000002,129.392,132.692,129.352,115.73899999999999,131.338,163.775,128.369,242.5,126.709,252.64,124.185,221.93400000000003,120.355,123.689,166.136,112.792,152.588,239.229,148.80100000000002,246.92700000000002,147.515,103.374,146.701,61.545,47.363,244.253,45.407,26.448,45.559,229.12599999999998,41.868,250.09900000000002,23.456999999999997,67.961,66.516,127.965,67.83800000000001,40.301,63.61600000000001,244.294,59.244,53.821999999999996,58.922,27.7,56.225,323.41900000000004,55.68,122.665,56.155,82.666,54.099,232.46200000000002,53.428000000000004,42.15,53.63,308.754,52.205,222.58900000000003,48.755,347.60400000000004,85.53200000000001,294.547,84.70100000000001,203.82299999999998,84.102,114.29299999999999,84.53,167.542,80.541,311.418,78.581,268.574,81.775,211.646,77.502,147.494,76.493,130.565,77.012,48.855,74.627,40.842,73.48,25.979,73.931,158.459,73.041,67.014,73.322,114.756,71.132,222.19,107.021,204.205,103.021,291.204,101.25299999999999,50.371,103.171,75.604,98.36399999999999,247.886,96.06700000000001,189.245,96.113,199.585,97.241,52.298,88.929,264.284,58.461999999999996,200.342,123.11
378.0,1512.0,,144.16,123.361,154.61,123.844,134.231,122.101,92.228,122.359,120.95700000000001,115.14,161.369,113.035,266.616,114.589,250.80700000000002,113.03399999999999,147.968,108.316,132.69,111.475,72.373,145.88,228.05700000000002,144.174,118.65700000000001,142.90200000000002,135.828,140.07,108.104,139.224,212.649,138.122,145.275,132.97799999999998,228.641,131.779,251.83,129.39600000000002,132.709,129.346,115.76899999999999,131.313,163.775,128.372,242.505,126.723,252.64700000000002,124.184,221.93099999999998,120.348,123.68,166.144,112.772,152.588,239.23,148.793,246.918,147.491,103.31200000000001,146.744,61.52,47.363,244.25599999999997,45.391999999999996,26.424,45.574,229.122,41.863,250.114,23.453000000000003,67.968,66.49,127.98299999999999,67.847,40.258,63.62,244.296,59.253,53.824,58.92,27.732,56.225,323.405,55.692,122.756,56.233000000000004,82.669,54.089,232.53,53.555,42.17,53.645,308.762,52.227,222.618,48.75,347.61300000000006,85.53200000000001,294.546,84.70200000000001,203.885,84.125,114.311,84.49600000000001,167.525,80.563,311.462,78.575,268.578,81.749,211.643,77.488,147.47899999999998,76.492,130.592,77.01899999999999,48.856,74.615,40.857,73.484,25.941,73.943,158.47899999999998,73.051,66.998,73.34,114.75399999999999,71.155,222.22,107.036,204.19400000000002,102.98299999999999,291.2,101.25200000000001,50.364,103.17200000000001,75.604,98.368,247.91299999999998,96.118,189.235,96.10600000000001,199.58599999999998,97.236,52.3,88.926,264.307,58.43,200.363,123.102
378.25,1513.0,,144.161,123.369,154.63299999999998,123.809,134.247,122.094,92.195,122.306,120.962,115.132,161.352,113.035,266.625,114.59899999999999,250.755,112.99799999999999,147.987,108.333,132.688,111.47200000000001,72.706,146.262,228.15200000000002,144.181,118.661,142.907,135.822,140.07,108.09899999999999,139.22899999999998,212.644,138.136,145.276,132.964,228.645,131.796,251.808,129.47299999999998,132.73,129.342,115.794,131.291,163.787,128.35299999999998,242.498,126.755,252.66400000000002,124.164,221.903,120.376,123.68299999999999,166.11900000000003,112.79,152.594,239.21900000000002,148.8,246.925,147.542,103.31200000000001,146.78,61.50899999999999,47.376999999999995,244.28,45.388000000000005,26.483,45.547,229.174,41.843999999999994,250.097,23.43,67.939,66.459,127.98200000000001,67.86399999999999,40.287,63.613,244.26,59.291000000000004,53.827,58.919,27.756,56.228,323.409,55.674,122.721,56.269,82.679,54.09,232.584,53.605,42.138999999999996,53.663000000000004,308.76599999999996,52.243,222.61700000000002,48.77,347.61400000000003,85.53200000000001,294.548,84.70100000000001,203.894,84.15,114.363,84.53,167.52,80.53399999999999,311.43,78.583,268.597,81.794,211.653,77.497,147.49200000000002,76.5,130.594,77.01100000000001,48.858999999999995,74.615,40.864000000000004,73.471,25.938000000000002,73.98899999999999,158.45600000000002,73.008,66.98,73.344,114.755,71.161,222.22799999999998,107.02,204.204,102.948,291.20099999999996,101.26100000000001,50.339,103.21,75.643,98.37700000000001,248.051,96.137,189.283,96.098,199.58599999999998,97.209,52.29600000000001,88.928,264.218,58.308,200.37099999999998,123.09899999999999
